28858,10,26
Unknown,POP3,HTTP,MySQL,POPS,BitTorrent,IMAPS,Steam,ICMP,RDP,SSL,SSH,Facebook,Twitter,Dropbox,Skype,Google,Apple,OpenVPN,Amazon,QUIC,Starcraft,Teredo,Office365,Cloudflare,MS_OneDrive,
source_ip,source_port,dest_ip,dest_port,IP4_proto,f_dur,delta_bytes,avg_ia,min_ia,max_ia,avg_len,min_len,max_len,pkt_vel,byte_vel,application,app_num
147.232.191.251,22,116.31.116.5,37876,TCP,2117132.000000,2591,211713.200000,125.000000,842530.000000,259,66,1050,4.723371,1223.825439,SSH,11
147.232.191.251,22,221.194.47.224,49542,TCP,2417438.000000,2591,241743.800000,154.000000,686088.000000,259,66,1050,4.136611,1071.795843,SSH,11
147.232.191.251,22,221.194.47.233,43824,TCP,1914660.000000,3575,191466.000000,188.000000,644153.000000,357,66,1050,5.222859,1867.172239,SSH,11
147.232.191.251,53042,52.8.15.214,443,TCP,539589.000000,6123,53958.900000,3.000000,180634.000000,612,66,1514,18.532624,11347.525617,Amazon,19
155.133.229.251,27018,147.232.198.88,56006,TCP,180327772.000000,1004,18032777.200000,51348.000000,27054411.000000,100,60,382,0.055455,5.567639,Unknown,0
155.133.229.251,27018,147.232.194.27,50911,TCP,216683278.000000,748,21668327.800000,10000000.000000,27131028.000000,74,66,154,0.046150,3.452043,Amazon,19
147.232.191.251,52893,52.8.15.214,443,TCP,984102.000000,4344,98410.200000,3.000000,222901.000000,434,66,1514,10.161548,4414.176579,Amazon,19
147.232.191.251,443,66.249.64.21,48769,TCP,469351.000000,8440,46935.100000,3.000000,162370.000000,844,66,1434,21.306016,17982.277656,Google,16
147.232.191.251,443,66.249.64.135,56498,TCP,437214.000000,8444,43721.400000,3.000000,161284.000000,844,66,1434,22.872095,19313.196741,Google,16
147.232.191.251,443,66.249.64.23,43983,TCP,418386.000000,8440,41838.600000,3.000000,158544.000000,844,66,1434,23.901373,20172.759127,Google,16
147.232.191.251,443,66.249.76.127,58775,TCP,229919.000000,8440,22991.900000,3.000000,86727.000000,844,66,1434,43.493578,36708.579978,Google,16
147.232.191.251,443,66.249.76.76,50688,TCP,65142794.000000,4688,6514279.400000,4.000000,65002086.000000,468,66,1434,0.153509,71.964982,Google,16
147.232.191.251,443,164.132.161.39,22920,TCP,162893.000000,9593,16289.300000,3.000000,64222.000000,959,66,1514,61.389992,58891.419521,SSL,10
147.232.191.251,443,66.249.76.78,48596,TCP,65171557.000000,5407,6517155.700000,4.000000,65000820.000000,540,66,1434,0.153441,82.965641,Google,16
147.232.196.251,56071,172.217.23.202,443,TCP,198597.000000,3059,19859.700000,4.000000,128760.000000,305,66,1414,50.353228,15403.052413,Google,16
147.232.191.251,443,66.249.76.135,38940,TCP,343213.000000,9812,34321.300000,2.000000,269095.000000,981,66,1434,29.136425,28588.660686,Google,16
147.232.191.251,443,192.121.166.156,58579,TCP,35823607.000000,5566,3582360.700000,3.000000,30032655.000000,556,66,1514,0.279146,155.372406,SSL,10
147.232.191.251,443,139.162.113.204,44976,TCP,1240633.000000,5178,124063.300000,2.000000,329322.000000,517,60,1514,8.060401,4173.675857,SSL,10
147.232.191.251,443,139.162.113.204,46002,TCP,988761.000000,8325,98876.100000,3.000000,340859.000000,832,66,1514,10.113668,8419.628201,SSL,10
147.232.196.251,32794,31.13.84.2,443,TCP,427023949.000000,888,42702394.900000,16011.000000,92351059.000000,88,66,93,0.023418,2.079509,Facebook,12
147.232.196.251,33456,74.125.71.188,5228,TCP,1658131867.000000,843,165813186.700000,1012.000000,582163876.000000,84,66,120,0.006031,0.508403,Google,16
147.232.196.251,44854,216.58.201.110,443,TCP,359589.000000,1782,35958.900000,2.000000,208548.000000,178,66,902,27.809527,4955.657709,Google,16
147.232.196.251,40247,216.58.201.110,443,TCP,549487564.000000,970,54948756.400000,249808.000000,270249049.000000,97,97,97,0.018199,1.765281,Google,16
147.232.196.251,41330,172.217.23.206,443,TCP,83935.000000,2314,8393.500000,2.000000,36100.000000,231,66,1414,119.139811,27568.952165,Google,16
147.232.196.251,59016,172.217.23.202,443,TCP,391125.000000,1537,39112.500000,241.000000,202789.000000,153,66,673,25.567274,3929.689997,Google,16
147.232.196.251,44211,52.222.253.162,443,TCP,3676872.000000,4176,367687.200000,7445.000000,1953455.000000,417,66,1042,2.719703,1135.747994,Amazon,19
147.232.196.251,55482,172.217.23.202,443,TCP,391374.000000,1521,39137.400000,2.000000,202512.000000,152,66,657,25.551007,3886.308237,Google,16
147.232.196.251,37583,172.217.23.202,443,TCP,240462918.000000,1828,24046291.800000,3.000000,240243026.000000,182,66,936,0.041586,7.602004,Google,16
147.232.196.251,48084,172.217.23.202,443,TCP,755037.000000,4878,75503.700000,1026.000000,381390.000000,487,66,1414,13.244384,6460.610540,Google,16
147.232.196.251,55776,31.13.84.37,443,TCP,687159.000000,2470,68715.900000,281.000000,617021.000000,247,66,1352,14.552673,3594.510150,Facebook,12
147.232.196.251,56301,31.222.68.35,443,TCP,192350254.000000,908,19235025.400000,3.000000,105926159.000000,90,66,97,0.051988,4.720555,SSL,10
147.232.196.251,39159,52.209.29.115,443,TCP,275362.000000,1012,27536.200000,505.000000,107079.000000,101,66,284,36.315832,3675.162150,Amazon,19
147.232.196.251,44789,216.58.201.72,443,TCP,240397075.000000,1508,24039707.500000,338.000000,240174710.000000,150,66,638,0.041598,6.272955,Google,16
40.77.225.251,443,147.232.180.191,55076,TCP,831006.000000,9929,83100.600000,4.000000,278642.000000,992,60,1514,12.033607,11948.168846,SSL,10
40.77.225.251,443,147.232.196.132,49190,TCP,3336032.000000,9929,333603.200000,4.000000,2785910.000000,992,60,1514,2.997573,2976.290395,SSL,10
40.77.225.251,443,147.232.196.132,56727,TCP,905072.000000,10539,90507.200000,4.000000,496533.000000,1053,60,1514,11.048845,11644.377464,SSL,10
40.77.225.251,443,147.232.196.132,51653,TCP,512728.000000,9865,51272.800000,4.000000,149785.000000,986,60,1514,19.503518,19240.220936,SSL,10
155.133.229.251,27018,147.232.183.77,59223,UDP,1011463.000000,4488,101146.300000,4.000000,546531.000000,448,78,1322,9.886669,4437.137097,Amazon,19
155.133.229.251,27019,147.232.190.102,55400,TCP,105892224.000000,1250,10589222.400000,145175.000000,25813741.000000,125,60,366,0.094436,11.804455,Unknown,0
147.232.190.252,22,61.72.254.83,45408,TCP,1940130.000000,2439,194013.000000,40.000000,348313.000000,243,66,1026,5.154294,1257.132254,SSH,11
155.133.229.251,27021,147.232.178.171,65300,UDP,243264230.000000,860,24326423.000000,10000000.000000,27150748.000000,86,78,158,0.041108,3.535251,Unknown,0
207.46.7.252,443,147.232.194.175,54777,TCP,61369141.000000,7440,6136914.100000,6.000000,60147521.000000,744,66,1506,0.162948,121.233569,SSL,10
52.222.245.251,443,147.232.182.57,52518,TCP,362302.000000,8586,36230.200000,3.000000,126499.000000,858,66,1514,27.601283,23698.461504,SSL,10
54.231.49.252,443,147.232.176.219,57511,TCP,397564.000000,4031,39756.400000,4.000000,151683.000000,403,60,1486,25.153183,10139.248020,SSL,10
82.6.102.252,53622,147.232.191.3,993,TCP,4575684.000000,1832,457568.400000,23260.000000,1177653.000000,183,66,260,2.185466,400.377299,IMAPS,6
82.6.102.252,33106,147.232.191.3,993,TCP,4559794.000000,1832,455979.400000,19721.000000,1330698.000000,183,66,260,2.193082,401.772536,IMAPS,6
104.20.76.252,80,147.232.191.52,59800,TCP,33466697.000000,3500,3346669.700000,8799.000000,10003831.000000,350,60,779,0.298805,104.581579,Amazon,19
104.20.76.252,80,147.232.191.52,60038,TCP,33235706.000000,3502,3323570.600000,8479.000000,10052910.000000,350,60,780,0.300881,105.368606,HTTP,2
82.6.102.252,50759,147.232.191.3,993,TCP,4895553.000000,1832,489555.300000,13523.000000,1430625.000000,183,66,260,2.042670,374.217172,IMAPS,6
82.6.102.252,39460,147.232.191.3,993,TCP,7510353.000000,1638,751035.300000,13518.000000,2940784.000000,163,66,260,1.331495,218.098936,IMAPS,6
82.6.102.252,45061,147.232.191.3,993,TCP,4396503.000000,1832,439650.300000,9732.000000,1167673.000000,183,66,260,2.274535,416.694814,IMAPS,6
82.6.102.252,38401,147.232.191.3,993,TCP,4572249.000000,1832,457224.900000,19729.000000,1311830.000000,183,66,260,2.187107,400.678091,IMAPS,6
82.6.102.252,34820,147.232.191.3,993,TCP,4412834.000000,1832,441283.400000,10055.000000,1152222.000000,183,66,260,2.266117,415.152711,IMAPS,6
82.6.102.252,50211,147.232.191.3,993,TCP,4424205.000000,1832,442420.500000,22879.000000,1228716.000000,183,66,260,2.260293,414.085694,IMAPS,6
82.6.102.252,48928,147.232.191.3,993,TCP,4409754.000000,1832,440975.400000,10040.000000,1094383.000000,183,66,260,2.267700,415.442675,IMAPS,6
82.6.102.252,44829,147.232.191.3,993,TCP,4396650.000000,1832,439665.000000,9944.000000,1225480.000000,183,66,260,2.274459,416.680882,IMAPS,6
82.6.102.252,44302,147.232.191.3,993,TCP,4598160.000000,1832,459816.000000,32766.000000,1156292.000000,183,66,260,2.174783,398.420238,IMAPS,6
82.6.102.252,49439,147.232.191.3,993,TCP,4409473.000000,1832,440947.300000,13326.000000,1081740.000000,183,66,260,2.267845,415.469150,IMAPS,6
82.6.102.252,47391,147.232.191.3,993,TCP,7212587.000000,1638,721258.700000,73039.000000,2486130.000000,163,66,260,1.386465,227.102980,IMAPS,6
82.6.102.252,41262,147.232.191.3,993,TCP,4572155.000000,1832,457215.500000,7137.000000,1142136.000000,183,66,260,2.187152,400.686328,IMAPS,6
82.6.102.252,43561,147.232.191.3,993,TCP,7628527.000000,1638,762852.700000,19855.000000,2902316.000000,163,66,260,1.310869,214.720352,IMAPS,6
82.6.102.252,55339,147.232.191.3,993,TCP,4409798.000000,1832,440979.800000,13490.000000,1218924.000000,183,66,260,2.267678,415.438530,IMAPS,6
82.6.102.252,43817,147.232.191.3,993,TCP,4582483.000000,1832,458248.300000,33656.000000,1263783.000000,183,66,260,2.182223,399.783262,IMAPS,6
82.6.102.252,41781,147.232.191.3,993,TCP,7372663.000000,1638,737266.300000,7201.000000,3388801.000000,163,66,260,1.356362,222.172097,IMAPS,6
82.6.102.252,45121,147.232.191.3,993,TCP,4403618.000000,1832,440361.800000,16176.000000,1410978.000000,183,66,260,2.270860,416.021553,IMAPS,6
82.6.102.252,36675,147.232.191.3,993,TCP,4565951.000000,1832,456595.100000,18905.000000,1277005.000000,183,66,260,2.190124,401.230762,IMAPS,6
82.6.102.252,48193,147.232.191.3,993,TCP,4390171.000000,1832,439017.100000,10729.000000,1407863.000000,183,66,260,2.277816,417.295818,IMAPS,6
82.6.102.252,47709,147.232.191.3,993,TCP,4889370.000000,1832,488937.000000,16309.000000,1513726.000000,183,66,260,2.045253,374.690400,IMAPS,6
82.6.102.252,59734,147.232.191.3,993,TCP,4732496.000000,1832,473249.600000,19666.000000,1315437.000000,183,66,260,2.113050,387.110734,IMAPS,6
82.6.102.252,52053,147.232.191.3,993,TCP,4572734.000000,1832,457273.400000,16508.000000,1231570.000000,183,66,260,2.186876,400.635593,IMAPS,6
82.6.102.252,42837,147.232.191.3,993,TCP,4553440.000000,1832,455344.000000,16833.000000,1193793.000000,183,66,260,2.196142,402.333181,IMAPS,6
82.6.102.252,39773,147.232.191.3,993,TCP,7385037.000000,1638,738503.700000,6133.000000,3689865.000000,163,66,260,1.354089,221.799837,IMAPS,6
82.6.102.252,35677,147.232.191.3,993,TCP,4396623.000000,1832,439662.300000,10051.000000,1142098.000000,183,66,260,2.274473,416.683441,IMAPS,6
82.6.102.252,50524,147.232.191.3,993,TCP,4566208.000000,1832,456620.800000,10172.000000,1126113.000000,183,66,260,2.190001,401.208180,IMAPS,6
82.6.102.252,49250,147.232.191.3,993,TCP,7436391.000000,1638,743639.100000,6885.000000,3887929.000000,163,66,260,1.344738,220.268138,IMAPS,6
82.6.102.252,53359,147.232.191.3,993,TCP,4399839.000000,1832,439983.900000,16284.000000,1152147.000000,183,66,260,2.272810,416.378872,IMAPS,6
82.6.102.252,51820,147.232.191.3,993,TCP,4403269.000000,1832,440326.900000,10026.000000,1372679.000000,183,66,260,2.271040,416.054527,IMAPS,6
82.6.102.252,60776,147.232.191.3,993,TCP,4400024.000000,1832,440002.400000,6864.000000,1199846.000000,183,66,260,2.272715,416.361365,IMAPS,6
82.6.102.252,57700,147.232.191.3,993,TCP,4399752.000000,1832,439975.200000,5983.000000,1289576.000000,183,66,260,2.272855,416.387105,IMAPS,6
82.6.102.252,48995,147.232.191.3,993,TCP,4409641.000000,1832,440964.100000,6619.000000,1264457.000000,183,66,260,2.267758,415.453321,IMAPS,6
82.6.102.252,54124,147.232.191.3,993,TCP,4403284.000000,1832,440328.400000,16505.000000,1254687.000000,183,66,260,2.271032,416.053109,IMAPS,6
82.6.102.252,59009,147.232.191.3,993,TCP,4722797.000000,1832,472279.700000,6784.000000,1449659.000000,183,66,260,2.117389,387.905726,IMAPS,6
82.6.102.252,55931,147.232.191.3,993,TCP,4746061.000000,1832,474606.100000,29637.000000,1295763.000000,183,66,260,2.107010,386.004310,IMAPS,6
82.6.102.252,39064,147.232.191.3,993,TCP,5394890.000000,1832,539489.000000,7022.000000,1795224.000000,183,66,260,1.853606,339.580603,IMAPS,6
82.6.102.252,58247,147.232.191.3,993,TCP,4569380.000000,1832,456938.000000,6648.000000,1126349.000000,183,66,260,2.188481,400.929667,IMAPS,6
82.6.102.252,40846,147.232.191.3,993,TCP,4883084.000000,1832,488308.400000,6354.000000,1532923.000000,183,66,260,2.047886,375.172739,IMAPS,6
82.6.102.252,57493,147.232.191.3,993,TCP,4553268.000000,1832,455326.800000,6696.000000,1340508.000000,183,66,260,2.196225,402.348379,IMAPS,6
82.6.102.252,42652,147.232.191.3,993,TCP,4393426.000000,1832,439342.600000,6830.000000,1500369.000000,183,66,260,2.276128,416.986652,IMAPS,6
82.6.102.252,38858,147.232.191.3,993,TCP,4066892.000000,1832,406689.200000,6601.000000,1487873.000000,183,66,260,2.458880,450.466843,IMAPS,6
82.6.102.252,41926,147.232.191.3,993,TCP,4571425.000000,1832,457142.500000,13372.000000,1299046.000000,183,66,260,2.187502,400.750313,IMAPS,6
82.6.102.252,50609,147.232.191.3,993,TCP,4755018.000000,1832,475501.800000,29418.000000,1388906.000000,183,66,260,2.103041,385.277196,IMAPS,6
82.6.102.252,50599,147.232.191.3,993,TCP,4556391.000000,1832,455639.100000,10245.000000,1494076.000000,183,66,260,2.194719,402.072605,IMAPS,6
82.6.102.252,35789,147.232.191.3,993,TCP,4412693.000000,1832,441269.300000,22824.000000,1237900.000000,183,66,260,2.266190,415.165977,IMAPS,6
82.6.102.252,37324,147.232.191.3,993,TCP,4566183.000000,1832,456618.300000,7526.000000,1314969.000000,183,66,260,2.190013,401.210376,IMAPS,6
82.6.102.252,51146,147.232.191.3,993,TCP,7276620.000000,1638,727662.000000,51387.000000,2553398.000000,163,66,260,1.374264,225.104513,IMAPS,6
82.6.102.252,59097,147.232.191.3,993,TCP,4562967.000000,1832,456296.700000,13477.000000,1372156.000000,183,66,260,2.191557,401.493151,IMAPS,6
82.6.102.252,41933,147.232.191.3,993,TCP,4415846.000000,1832,441584.600000,6961.000000,1340180.000000,183,66,260,2.264572,414.869540,IMAPS,6
82.6.102.252,35024,147.232.191.3,993,TCP,4566275.000000,1832,456627.500000,6875.000000,1357002.000000,183,66,260,2.189969,401.202293,IMAPS,6
82.6.102.252,49613,147.232.191.3,993,TCP,4390224.000000,1832,439022.400000,10307.000000,1267214.000000,183,66,260,2.277788,417.290781,IMAPS,6
82.6.102.252,43218,147.232.191.3,993,TCP,4409996.000000,1832,440999.600000,19379.000000,1082082.000000,183,66,260,2.267576,415.419878,IMAPS,6
82.6.102.252,52690,147.232.191.3,993,TCP,4579127.000000,1832,457912.700000,12875.000000,1206210.000000,183,66,260,2.183822,400.076259,IMAPS,6
82.6.102.252,33499,147.232.191.3,993,TCP,4246452.000000,1832,424645.200000,6790.000000,1126264.000000,183,66,260,2.354907,431.418982,IMAPS,6
82.6.102.252,54505,147.232.191.3,993,TCP,4569518.000000,1832,456951.800000,6948.000000,1391990.000000,183,66,260,2.188415,400.917558,IMAPS,6
82.6.102.252,40421,147.232.191.3,993,TCP,4723180.000000,1832,472318.000000,12264.000000,1232071.000000,183,66,260,2.117218,387.874271,IMAPS,6
82.6.102.252,33515,147.232.191.3,993,TCP,4569449.000000,1832,456944.900000,882.000000,1398253.000000,183,66,260,2.188448,400.923612,IMAPS,6
147.232.188.252,0,147.232.14.45,0,ICMP,33563079.000000,1060,3356307.900000,1002794.000000,25507748.000000,106,106,106,0.297946,31.582323,ICMP,8
82.6.102.252,34813,147.232.191.3,993,TCP,4225291.000000,1832,422529.100000,16463.000000,1487837.000000,183,66,260,2.366701,433.579604,IMAPS,6
82.6.102.252,59899,147.232.191.3,993,TCP,4575927.000000,1832,457592.700000,10032.000000,1216235.000000,183,66,260,2.185350,400.356037,IMAPS,6
82.6.102.252,56055,147.232.191.3,993,TCP,4572646.000000,1832,457264.600000,16433.000000,1270359.000000,183,66,260,2.186918,400.643304,IMAPS,6
23.59.120.252,443,147.232.196.139,5499,TCP,127346.000000,9518,12734.600000,4.000000,44572.000000,951,60,1514,78.526220,74741.256105,SSL,10
23.59.120.252,443,147.232.233.122,60366,TCP,112938.000000,9880,11293.800000,3.000000,31435.000000,988,60,1514,88.544157,87481.627087,SSL,10
23.59.120.252,443,147.232.180.47,62012,TCP,142411.000000,9936,14241.100000,3.000000,65473.000000,993,60,1514,70.219295,69769.891371,SSL,10
23.59.120.252,443,147.232.186.129,56041,TCP,117854.000000,9880,11785.400000,3.000000,37710.000000,988,60,1514,84.850748,83832.538565,SSL,10
23.59.120.252,443,147.232.198.255,57064,TCP,115435.000000,9880,11543.500000,3.000000,40027.000000,988,60,1514,86.628839,85589.292676,SSL,10
195.190.132.252,0,147.232.233.15,0,ICMP,270209148.000000,1066,27020914.800000,3049692.000000,135552039.000000,106,90,173,0.037008,3.945092,ICMP,8
147.232.190.252,22,61.72.254.83,57432,TCP,1760463.000000,2439,176046.300000,48.000000,318151.000000,243,66,1026,5.680324,1385.430992,SSH,11
147.232.190.252,22,61.72.254.83,59678,TCP,1819155.000000,2439,181915.500000,38.000000,328197.000000,243,66,1026,5.497058,1340.732373,SSH,11
147.232.190.252,22,61.72.254.83,33821,TCP,2091925.000000,2439,209192.500000,24.000000,374315.000000,243,66,1026,4.780286,1165.911780,SSH,11
147.232.190.252,22,61.72.254.83,41240,TCP,1943009.000000,2439,194300.900000,46.000000,348413.000000,243,66,1026,5.146657,1255.269533,SSH,11
147.232.190.252,22,61.72.254.83,48134,TCP,1795207.000000,2439,179520.700000,42.000000,324588.000000,243,66,1026,5.570388,1358.617697,SSH,11
147.232.190.252,22,61.72.254.83,48896,TCP,2103620.000000,2439,210362.000000,47.000000,376196.000000,243,66,1026,4.753710,1159.429935,SSH,11
147.232.190.252,22,61.72.254.83,37888,TCP,1747445.000000,2439,174744.500000,85.000000,316462.000000,243,66,1026,5.722641,1395.752084,SSH,11
147.232.190.252,22,61.72.254.83,46598,TCP,1871927.000000,2439,187192.700000,40.000000,337901.000000,243,66,1026,5.342089,1302.935424,SSH,11
147.232.190.252,22,61.72.254.83,40195,TCP,1813784.000000,2439,181378.400000,88.000000,327345.000000,243,66,1026,5.513336,1344.702567,SSH,11
147.232.190.252,22,61.72.254.83,47617,TCP,1806335.000000,2439,180633.500000,37.000000,326652.000000,243,66,1026,5.536072,1350.247878,SSH,11
147.232.190.252,22,61.72.254.83,34817,TCP,2129221.000000,2439,212922.100000,57.000000,379501.000000,243,66,1026,4.696553,1145.489360,SSH,11
147.232.190.252,22,61.72.254.83,33026,TCP,2155901.000000,2439,215590.100000,83.000000,385371.000000,243,66,1026,4.638432,1131.313544,SSH,11
147.232.190.252,22,61.72.254.83,47106,TCP,1994859.000000,2439,199485.900000,62.000000,357475.000000,243,66,1026,5.012886,1222.642803,SSH,11
147.232.190.252,22,61.72.254.83,50690,TCP,1925788.000000,2439,192578.800000,36.000000,346770.000000,243,66,1026,5.192680,1266.494547,SSH,11
147.232.190.252,22,61.72.254.83,48649,TCP,1814879.000000,2439,181487.900000,37.000000,327724.000000,243,66,1026,5.510009,1343.891246,SSH,11
147.232.190.252,22,61.72.254.83,49672,TCP,1940212.000000,2439,194021.200000,50.000000,348039.000000,243,66,1026,5.154076,1257.079123,SSH,11
147.232.190.252,22,61.72.254.83,50694,TCP,1959632.000000,2439,195963.200000,4.000000,352568.000000,243,66,1026,5.102999,1244.621439,SSH,11
147.232.190.252,22,61.72.254.83,45833,TCP,1806486.000000,2439,180648.600000,39.000000,326458.000000,243,66,1026,5.535609,1350.135014,SSH,11
147.232.190.252,22,61.72.254.83,33545,TCP,1906134.000000,2439,190613.400000,45.000000,342949.000000,243,66,1026,5.246221,1279.553274,SSH,11
147.232.190.252,22,61.72.254.83,55831,TCP,1894681.000000,2439,189468.100000,30.000000,340687.000000,243,66,1026,5.277933,1287.287939,SSH,11
147.232.190.252,22,61.72.254.83,33808,TCP,1970987.000000,2439,197098.700000,37.000000,353668.000000,243,66,1026,5.073600,1237.451084,SSH,11
147.232.190.252,22,61.72.254.83,48908,TCP,1877834.000000,2439,187783.400000,3.000000,338717.000000,243,66,1026,5.325284,1298.836851,SSH,11
147.232.190.252,22,61.72.254.83,37900,TCP,1975753.000000,2439,197575.300000,44.000000,353820.000000,243,66,1026,5.061361,1234.466049,SSH,11
147.232.190.252,22,61.72.254.83,34060,TCP,1923556.000000,2439,192355.600000,41.000000,345722.000000,243,66,1026,5.198705,1267.964125,SSH,11
147.232.190.252,22,61.72.254.83,41227,TCP,1878328.000000,2439,187832.800000,34.000000,339640.000000,243,66,1026,5.323884,1298.495257,SSH,11
147.232.190.252,22,61.72.254.83,50185,TCP,1975545.000000,2439,197554.500000,49.000000,354148.000000,243,66,1026,5.061894,1234.596023,SSH,11
147.232.190.252,22,61.72.254.83,60428,TCP,2103080.000000,2439,210308.000000,34.000000,375039.000000,243,66,1026,4.754931,1159.727638,SSH,11
147.232.190.252,22,61.72.254.83,37647,TCP,1980506.000000,2439,198050.600000,48.000000,358124.000000,243,66,1026,5.049215,1231.503464,SSH,11
147.232.190.252,22,61.72.254.83,45073,TCP,1768688.000000,2439,176868.800000,89.000000,319966.000000,243,66,1026,5.653908,1378.988267,SSH,11
147.232.190.252,22,61.72.254.83,42768,TCP,1749039.000000,2439,174903.900000,39.000000,316367.000000,243,66,1026,5.717425,1394.480054,SSH,11
147.232.190.252,22,61.72.254.83,54033,TCP,2081829.000000,2439,208182.900000,37.000000,371475.000000,243,66,1026,4.803468,1171.565964,SSH,11
147.232.190.252,22,61.72.254.83,48145,TCP,1975638.000000,2439,197563.800000,56.000000,354260.000000,243,66,1026,5.061656,1234.537906,SSH,11
147.232.190.252,22,61.72.254.83,57874,TCP,1891595.000000,2439,189159.500000,46.000000,340375.000000,243,66,1026,5.286544,1289.388056,SSH,11
147.232.190.252,22,61.72.254.83,50965,TCP,1832762.000000,2439,183276.200000,37.000000,330911.000000,243,66,1026,5.456246,1330.778355,SSH,11
147.232.190.252,22,61.72.254.83,42004,TCP,1944466.000000,2439,194446.600000,29.000000,350035.000000,243,66,1026,5.142800,1254.328952,SSH,11
147.232.190.252,22,61.72.254.83,46611,TCP,1977161.000000,2439,197716.100000,16.000000,354097.000000,243,66,1026,5.057757,1233.586946,SSH,11
147.232.190.252,22,61.72.254.83,48403,TCP,1775236.000000,2439,177523.600000,64.000000,321600.000000,243,66,1026,5.633054,1373.901836,SSH,11
147.232.190.252,22,61.72.254.83,59413,TCP,1811465.000000,2439,181146.500000,54.000000,326751.000000,243,66,1026,5.520394,1346.424027,SSH,11
147.232.190.252,22,61.72.254.83,39959,TCP,1960205.000000,2439,196020.500000,32.000000,351402.000000,243,66,1026,5.101507,1244.257616,SSH,11
147.232.190.252,22,61.72.254.83,40984,TCP,1814539.000000,2439,181453.900000,2.000000,327393.000000,243,66,1026,5.511042,1344.143058,SSH,11
147.232.190.252,22,61.72.254.83,36635,TCP,1941804.000000,2439,194180.400000,73.000000,348600.000000,243,66,1026,5.149850,1256.048499,SSH,11
147.232.190.252,22,61.72.254.83,34587,TCP,1793543.000000,2439,179354.300000,35.000000,323571.000000,243,66,1026,5.575556,1359.878185,SSH,11
147.232.190.252,22,61.72.254.83,56090,TCP,2136567.000000,2439,213656.700000,31.000000,381568.000000,243,66,1026,4.680406,1141.550909,SSH,11
147.232.190.252,22,61.72.254.83,54300,TCP,1895326.000000,2439,189532.600000,48.000000,340739.000000,243,66,1026,5.276137,1286.849861,SSH,11
147.232.190.252,22,61.72.254.83,43291,TCP,1781069.000000,2439,178106.900000,32.000000,321861.000000,243,66,1026,5.614606,1369.402308,SSH,11
147.232.190.252,22,61.72.254.83,50973,TCP,1789537.000000,2439,178953.700000,49.000000,323308.000000,243,66,1026,5.588038,1362.922365,SSH,11
147.232.190.252,22,61.72.254.83,45341,TCP,1894330.000000,2439,189433.000000,33.000000,340861.000000,243,66,1026,5.278911,1287.526461,SSH,11
147.232.190.252,22,61.72.254.83,35869,TCP,1806904.000000,2439,180690.400000,28.000000,326238.000000,243,66,1026,5.534328,1349.822680,SSH,11
147.232.190.252,22,61.72.254.83,54301,TCP,1748669.000000,2439,174866.900000,46.000000,315798.000000,243,66,1026,5.718635,1394.775112,SSH,11
147.232.190.252,22,61.72.254.83,59165,TCP,1942582.000000,2439,194258.200000,41.000000,348702.000000,243,66,1026,5.147788,1255.545454,SSH,11
147.232.190.252,22,61.72.254.83,43295,TCP,1800511.000000,2439,180051.100000,36.000000,325018.000000,243,66,1026,5.553979,1354.615440,SSH,11
147.232.190.252,22,61.72.254.83,55094,TCP,1878374.000000,2439,187837.400000,55.000000,338136.000000,243,66,1026,5.323753,1298.463458,SSH,11
147.232.190.252,22,61.72.254.83,59937,TCP,2130168.000000,2439,213016.800000,38.000000,380584.000000,243,66,1026,4.694465,1144.980114,SSH,11
147.232.190.252,22,61.72.254.83,57631,TCP,1892949.000000,2439,189294.900000,77.000000,340287.000000,243,66,1026,5.282763,1288.465775,SSH,11
147.232.190.252,22,61.72.254.83,54561,TCP,1870902.000000,2439,187090.200000,35.000000,336945.000000,243,66,1026,5.345015,1303.649256,SSH,11
147.232.190.252,22,61.72.254.83,51488,TCP,2005962.000000,2439,200596.200000,38.000000,359283.000000,243,66,1026,4.985139,1215.875475,SSH,11
147.232.190.252,22,61.72.254.83,50989,TCP,2197608.000000,1787,219760.800000,37.000000,344163.000000,178,66,1026,4.550402,813.156851,SSH,11
147.232.190.252,22,61.72.254.83,38693,TCP,1928304.000000,2439,192830.400000,2.000000,348780.000000,243,66,1026,5.185904,1264.842058,SSH,11
147.232.190.252,22,61.72.254.83,50210,TCP,1892094.000000,2439,189209.400000,49.000000,340356.000000,243,66,1026,5.285150,1289.048007,SSH,11
147.232.190.252,22,61.72.254.83,52770,TCP,1940630.000000,2439,194063.000000,39.000000,348260.000000,243,66,1026,5.152966,1256.808356,SSH,11
147.232.190.252,22,61.72.254.83,43811,TCP,1806489.000000,2439,180648.900000,84.000000,328926.000000,243,66,1026,5.535600,1350.132771,SSH,11
147.232.190.252,22,61.72.254.83,40483,TCP,1943288.000000,2439,194328.800000,35.000000,349436.000000,243,66,1026,5.145918,1255.089313,SSH,11
147.232.190.252,22,61.72.254.83,46371,TCP,1924922.000000,2439,192492.200000,53.000000,345693.000000,243,66,1026,5.195016,1267.064328,SSH,11
147.232.190.252,22,61.72.254.83,43049,TCP,1923239.000000,2439,192323.900000,28.000000,345422.000000,243,66,1026,5.199562,1268.173118,SSH,11
